0x9779C2850B376B5386f2fA531f745eeA31B8c683,1539790
0x86a4CCaB666f7B26EF473FC67ee7dc5DC3C76800,812500
0x597078723e82a101AAb82a9381a90E51272e09A6,385410
0xCe3D1D5dA84b8B5e01174735C3bE9AfD777f77c7,341560
0xa6ed26749Cb54591291B4550a82f15FF64ae98D9,312500
0x9ed2af9d4ab71740e4d63fab593be7e8701ea169,312500
0x4d3711c1eFfBc584127F03b3c3054F18f0cB3870,312500
0x8175732f812af3aff7cf5f73dfcf947c9eef279c,312500
0x627De93f14e69048e8951F60856CBbBe8f5D520C,250000
0x09e180d8d24Bed1C48a49aE379C23cce251C0aBE,250000
0xbe7551664c870Ca53cdE293762B35DFfA01910b2,250000
0x8636081f2697fb019eddbc643c7bf2263d4f31ba,250000
0x6D796C27953793f783465bfBd57bD033d3cEF2A3,250000
0x9c3B1CB9d8ef1c5cFB9463a2057d3dd2D7D55005,250000
0x9e66504A892fa84705C24A4BD41E67b6be581c65,250000
0x04078Bf928d1F6DE04D7701655a80D5Df01D8FA1,250000
0x4f3A8c74eF6dea1ff48Ee44a0856215ffC2ded4b,250000
0x59c3700fb84bb44cb836108588d40fef2bf224a5,250000
0x8F4E9D43583B7D4B8cff5A027220e36401C12b8E,250000
0x86d94A6DC215991127c36f9420F30C44b5d8CbaD,250000
0xb200d463bCD09CE93454A394a91573DcDe76Bc28,250000
0x05887F1c27E855dF93b4D3747196Fb9E07B68b15,250000
0xc078130890AdF588eD9fe16887f060aa623358F8,250000
0xe474b886c5d97a36fd00e980ec9a90f767483ba0,250000
0x78F8C43963ac962153501b1C30cB9Ef421e8B92C,250000
0x3289B67c236e39CBF06e916F12793d3dafeC587d,250000
0x323417763D37207eAadCcA64EFDBFC0Cae4B97E0,250000
0x20b3e62258462c6b28d687DB0Cd79715Eb8E6328,250000
0x5be56EC8A3d8B8E0D9c41337250578209633cabE,239060
0xf34c4b78a7eeace8977d0e3b04babd15502dc672,187500
0xBD3aDA5387F3Bb37EA82CE9912861fc85ADdA071,187500
0xDE466e6eE83331A87D7493ad09Ef98B1551DA6E9,187500
0x81dA041E8e0Ed57b66C353d5C7f4dba43c815509,187500
0xdeBe3B0e91CFCfFC5acF16AF17A251727F0E35F5,166660
0x19aF3a16B20cD734Be3ddacF80f7E4907b7724B6,165100
0xF0Cb260454c55713BeC9ff56Ed1504600dd59ae2,156250
0xe9c208e0887b94B8C81cBD7F3E5E10cF862D5360,150000
0xaCE3f9b24AFE9732785194bF5fdDb235025B9b10,145830
0x8a5eb1E7969714dF40E23cE3D3013E3ff5619513,125000
0xFc6CBbE9CF22cA6f668c885bCdd382A7bC360F6f,125000
0x874eA41a1971E696b70a43fD6DD168B2c09d8446,125000
0x96C7fcC0d3426714Bf62c4B508A0fBADb7A9B692,125000
0x20cfB33b51d1F9414E313F0C54547613B2a491B6,125000
0x49bfBE63031Ae934B6bB0D2C858c827D14E890A1,114580
0xefa2430Ec0d480FA29B6da629aC7B4AdA65d76Bf,114580
0xCB804F974aE7f9189342a72416a13f098F54d910,114580
0x363403398AA1D2cf50f80aAbCa13Ce80D1F72A64,112500
0x5f542186Da5fD4C6BB69ddCECF673272CD35Cd95,112500
0x80A6096FC41b551d0623F43D23Af0Fae1860D21E,104160
0xf498D3814976b2035Ec805847B3af701099F6b7B,104160
0x13F181b8824e9b1ef497fAF70C6CAb0Dce224707,104160
0xd906803f663e4c983bd9e3d509b2e705c93dad04,104160
0xc0a2A42eB3E1C5E068056325c2935236D6Ba147B,104160
0x539E6efdd88759ac1DD76B376fDfB4086565c8cD,103120
0x9C0Db32FA0aAc872229DAD7EE0B2303a7F82a21b,93750
0x6361DE9aaf386cdc216a2bb95d241363001684ED,88020
0xF49afa27F3446F87cf85ba3d3772ff5187335916,75000
0x32acFd496eb95b60832fc68A347136C214bf478A,75000
0x90a4127A05A80549863efCAaAbb498733255A0D6,72910
0x9Bf912EaD53e84f0c72B1D73AA6FB4503189aCBf,72910
0x5Ea064EF006e58FaC8f2Edfd2531eC00694967Ca,67700
0xF2bddE2377C058A0425f954Ecfe467A497046D9C,67700
0x3D8CE693D1bC46F11E573B0C7f578cCEc73B0c83,67700
0xD8Bf59755e2B270de7c38E372B50E2d342C97136,62500
0x96E2257A6cfB10f573f7ac7478C7FEfE1Be8a296,62500
0xd96a30089E23ca25FbE1fa2A4F3A52BE62605793,62500
0xC5037D2f907A50472Bd014bbc65635C0137dd9FE,62500
0xfE747682c9caBDe1b46DDE045DF6F24873ddD2C1,62500
0x71eA370Ea38ad2C25bF50e55F78fc6f1f049F820,62500
0xb4A7930EdC18432fD74c3f301fFb5CF6F3c08E76,62500
0x7cB0beD8e726Dd41e94c98e29E7953D5d085D68d,62500
0x4A8693Fa55BF9BEabd7056B4B22207afc35A5626,62500
0xd8fb02251B2fCA5c6C92e176726b10dFFD861e9B,62500
0x09594E3b861e1a25A83168ad53695c9810E0E877,62500
0x18C006a99A802cEd8810de0980AB673bb7FA269C,62500
0x0Af76677b11086BA66DA99470A9D0D22b415739d,62500
0xBcC32787bcf6e4804d9eA34bAf22E4287695F558,62500
0xaF7b3AD1E6afc1BD79C67516B9a83e80c9C030b6,62500
0xc4B42c39a083Fb9c733b709BB52895dBEf4D090d,62500
0x0550dA31c2787D4Cdb88F16888B35740D6112963,62500
0xE37bc091Ab158AfA1dc7764ec56d431c86eC1113,60410
0x677abF6EbAbD73BE390fdaEBf4F5bDA940391499,60410
0xC8A4ADb9a4de9EA4533a5C020070FD0647418358,59370
0x38Fbf0c3eCaB45913Fcd136ae8F6498076d8aDE5,52290
0x6D82c15a532919456c10B78345BAE8c7aC187729,52180
0xe54e98924d6b6954CAc2b1ceeDc637610f998c6F,52180
0xB02d93E50864542AFa7c6bF1610640967EA74F5E,52080
0xdbC3457Fc0a4bBa547b7eEA5C847db059ee18f6b,52080
0x8e6738a712a9e6192De610Abf52c83AA3E4d54c2,52080
0x8EeDFd4Eb41EbAF0003A1f745394f0dD06112340,52080
0x3BfFEe497fD40cA800551a945F18f0282D206673,52080
0x7B39baE4C25cc038400f065FF1068629CF612FB1,52080
0xC85f3318F33C824290E3D10e5c0489FeF97c765a,52080
0xb7e68bc11dE82D8381a58AD1CE94eba11c8Ad616,52080
0xb72d2D24EF9210Ec0F2090A00da6Fa6c2f3Ee945,52080
0xf2f7CDA7f8238e6d38421975B7d6255aA5f98896,52080
0x3c638c1D0ca3948F4494DBd115b17b35843cEda2,52080
0xAc9bDC2AF02D422911413FAF01B09D89Ec1C64a5,52080