0x16Ec8C22890De045e99174e818d4c586bc34Fc87,112500
0x59bAdc08783549129747C00F8A55e463e310570d,56250
0x974dC10A2b385a4CD540320F6B5E90994b0f42bE,112500
0xa8a56C88814E4f0De6731D4709d8c681e176d39d,112500
0x0D44A419091C5838691C87999d81E3312f9EabF8,112500
0x0d753E35B0D7352F54708dfBb5f089048B0a768E,56250
0x78d79b027e11b21e13A1887FDe77347790B8bCA6,112500
0x1398506F571c7C6Dda8c1858a58163a1a23d9351,56250
0xcCDF803A94447c4e6F6782B82E0998CE033267bD,56250
0x0ba00514DaB77a02aA578761866761838952d718,56250
0x9E5F6e6aB1C50cE899dfB0De402CcaCD2B1df042,56250
0x54A42A9A25d28d5D3A168Ef46b5C9B07b9b731c9,112500
0x6c5F0985c59eC7Ec954CD557cF7850D4dAC55Ba9,56250
0x4f9484348aF66460Fc3D5F79f091b6fF4F0aAE5F,56250
0x54B0488fF116B77b499253f12c2fA5af1A1A1EDe,56250
0x942912E4586F263164A0a4DDf618079bB78155F6,45000
0xfD39fCD74496DA525D783ABe9742D82e8ac4fE07,56250
0x465DE0aCA02549c18c1A3e3a3293aA5B3184E1BA,33750
0xA7E8A0E44EE1F454C64CEae6aeF8D21798C0ba8C,112500
0x42639C7213D1CD01B955FB3a37C6f316fC26246E,56250
0x71ae3132D550A9A0a92DeeB24161FAE68FbFbE8A,56250
0x3823924ceFbd872D719D3d732f4cCE0A0491F0cc,56250
0x24088f0Cf47586380Ea41c676e868c1399065a07,11250
0x9257dCcB101e74FcEE582b1001E68C41af726A45,90000
0xE992cC78743b6DA3C741e0033B80540A33EfAA83,56250
0xDFD2FB3639f1AdF23e98324B16031A74DCEBFAeb,56250
0x851125697cE795bcF13f079233A6FF23750f235A,25000
0x8836571D0BA76B888702630A6A0a577E3F65D036,112500
0x2aBd8a469fE2f4142f2A9bd68B2cE390f14039e3,301250